2025-05-31 13:14:11,408 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2025-05-31 13:14:11,409 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2025-05-31 13:14:11,409 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2025-05-31 13:14:11,410 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.0.jre [599])
2025-05-31 13:14:11,412 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\com.google.guava_33.4.0.jre.jar
2025-05-31 13:14:11,413 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [806])
2025-05-31 13:14:11,414 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\slf4j.api_2.0.17.jar
2025-05-31 13:14:11,414 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [22])
2025-05-31 13:14:11,417 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-05-31 13:14:11,417 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [20])
2025-05-31 13:14:11,419 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2025-05-31 13:14:11,420 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [47])
2025-05-31 13:14:11,422 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-05-31 13:14:11,422 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [50])
2025-05-31 13:14:11,424 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-05-31 13:14:11,424 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [11])
2025-05-31 13:14:11,426 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-05-31 13:14:11,434 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\data\Advanced Intelligent Tourist Guide Project\Backend\feedback-service":
2025-05-31 13:14:11,435 [Worker-27: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always install
2025-05-31 13:18:09,043 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [298])
2025-05-31 13:18:09,047 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2025-05-31 13:18:09,048 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2025-05-31 13:18:09,048 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2025-05-31 13:18:09,049 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2025-05-31 13:18:09,050 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2025-05-31 13:18:09,050 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2025-05-31 13:18:09,051 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2025-05-31 13:18:09,052 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2025-05-31 13:18:09,053 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2025-05-31 13:18:09,054 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2025-05-31 13:18:09,055 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2025-05-31 13:18:09,057 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2025-05-31 13:18:09,058 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2025-05-31 13:18:09,059 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2025-05-31 13:18:09,059 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2025-05-31 13:18:09,060 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2025-05-31 13:18:09,061 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2025-05-31 13:18:09,061 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2025-05-31 13:18:09,063 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2025-05-31 13:18:09,064 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2025-05-31 13:18:09,064 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2025-05-31 13:18:09,065 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2025-05-31 13:18:09,066 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2025-05-31 13:18:09,067 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2025-05-31 13:18:09,067 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-05-31 13:18:09,068 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2025-05-31 13:18:09,068 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2025-05-31 13:18:09,069 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2025-05-31 13:18:09,070 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2025-05-31 13:18:09,071 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-05-31 13:18:09,073 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-05-31 13:18:09,074 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2025-05-31 13:18:09,075 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2025-05-31 13:18:09,076 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2025-05-31 13:18:09,077 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2025-05-31 13:18:09,077 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2025-05-31 13:18:09,078 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2025-05-31 13:18:09,079 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2025-05-31 13:18:09,081 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2025-05-31 13:18:09,081 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2025-05-31 13:18:09,082 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2025-05-31 13:18:09,082 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2025-05-31 13:18:09,084 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2025-05-31 13:18:09,085 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2025-05-31 13:18:09,086 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.0.jre [599])
2025-05-31 13:18:09,089 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\com.google.guava_33.4.0.jre.jar
2025-05-31 13:18:09,089 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [806])
2025-05-31 13:18:09,092 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\slf4j.api_2.0.17.jar
2025-05-31 13:18:09,092 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [22])
2025-05-31 13:18:09,094 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-05-31 13:18:09,095 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [20])
2025-05-31 13:18:09,096 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2025-05-31 13:18:09,096 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [47])
2025-05-31 13:18:09,099 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-05-31 13:18:09,100 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [50])
2025-05-31 13:18:09,102 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-05-31 13:18:09,102 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [11])
2025-05-31 13:18:09,104 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-05-31 13:18:09,112 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\data\Advanced Intelligent Tourist Guide Project\Backend\feedback-service":
2025-05-31 13:18:09,112 [Worker-30: Launching Executing clean in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always clean
2025-05-31 13:18:16,791 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-05-31 13:18:16,825 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-05-31 13:18:16,838 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-05-31 13:18:39,688 [Worker-30: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [298])
2025-05-31 13:18:39,691 [Worker-30: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2025-05-31 13:18:39,692 [Worker-30: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2025-05-31 13:18:39,693 [Worker-30: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2025-05-31 13:18:39,694 [Worker-30: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2025-05-31 13:18:39,696 [Worker-30: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2025-05-31 13:18:39,697 [Worker-30: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2025-05-31 13:18:39,698 [Worker-30: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2025-05-31 13:18:39,699 [Worker-30: Launching Executing install in C__data_Advanced Intelligent Tourist Guide Project_Backend_feedback-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\VSONTI\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
